n_iter,gd_adult,sgd_adult,adam_adult,irls_credit,gd_credit,sgd_credit,adam_credit,irls_sick,gd_sick,sgd_sick,adam_sick,irls_titanic,gd_titanic,sgd_titanic,adam_titanic
248,0.32707818595298005,0.32722538644432114,1.771098377611337,0.4397883680889956,0.7503022485637296,0.6063607025449342,1.081404532263612,0.10073608959117288,0.11901891129048811,0.12186767834696925,1.1747735781582982,0.07002767219769153,0.10792327978654442,0.1158195958042885,1.4433901764312154
249,0.3270702354483947,0.32721572007447275,1.7702950723572486,0.43978836808899546,0.7491087575447306,0.6057154640251623,1.0811364019176246,0.10073608956269185,0.11893605505298672,0.12179873436428618,1.1743100824405497,0.07002767219769153,0.10778558817034577,0.11565320908979088,1.4428376150259412
250,0.3270623403158234,0.32720873778860665,1.769493487255258,0.4397883680889956,0.7479207310382237,0.6050752695631236,1.0808688956557688,0.10073608953444298,0.11885385789947894,0.1217302534753572,1.1738475359178238,0.07002767219769153,0.10764928794514428,0.1154883809343489,1.4422862017873097
251,0.32705449987501994,0.32718985343115053,1.7686936118965364,0.4397883680889956,0.7467381440212798,0.6044390279596926,1.0806020094385043,0.10073608950642345,0.11877231269530901,0.12166225427047876,1.1733859327346166,0.07002767219769153,0.10751435960874521,0.1153251780613516,1.4417359295233154
252,0.32704671345772424,0.3271849144146842,1.7678954359765122,0.4397883680889956,0.7455609715883276,0.6038075041198158,1.0803357392692192,0.10073608947863043,0.11869141240744996,0.12159468638962369,1.1729252671162556,0.07002767219769153,0.10738078400154752,0.11516357176450888,1.4411867911132972
253,0.32703898040758667,0.32716622620301794,1.7670989492928946,0.4397883680889956,0.7443891889498504,0.6031808064490272,1.0800700811935942,0.10073608945106124,0.11861115010266857,0.12152757868031863,1.1724655333241694,0.07002767219769153,0.10724854229928844,0.11500346996434141,1.4406387795072715
254,0.3270313000797389,0.3271544156692009,1.7663041417445113,0.4397883680889956,0.7432227714311133,0.602558593101986,1.0798050312989913,0.10073608942371312,0.11853151894573065,0.12146092928681779,1.1720067256987867,0.07002767219769153,0.10711761600596761,0.11484489691334113,1.4400918877246036
255,0.3270236718406748,0.3271417574451817,1.7655110033300516,0.4397883680889956,0.7420616944709172,0.6019406546450069,1.0795405857138312,0.10073608939658343,0.11845251219764545,0.12139471421546948,1.1715488386152444,0.07002767219769152,0.10698798694694642,0.1146878622216705,1.4395461088531942
256,0.3270160950679314,0.32713591424561395,1.7647195241460383,0.4397883680889956,0.7409059336203833,0.6013274735105738,1.0792767406070018,0.10073608936966956,0.11837412321394815,0.12132893456641514,1.171091866504536,0.07002767219769153,0.10685963726221674,0.11453232525225271,1.4390014360485692
257,0.3270085691498682,0.3271205845251265,1.7639296943863751,0.4397883680889956,0.7397554645417624,0.6007184154357357,1.0790134921872685,0.1007360893429689,0.11829634544301967,0.12126361323392178,1.1706358038740188,0.07002767219769153,0.10673254939983504,0.1143782554542564,1.438457862532915
258,0.32700109348540785,0.3271224313858551,1.7631415043405938,0.4397883680889956,0.7386102630072743,0.6001139242721149,1.078750836702694,0.100736089316479,0.11821917242444277,0.12119873264346638,1.170180645284986,0.07002767219769153,0.10660670610951682,0.11422568283936894,1.4379153815942851
259,0.32699366748386927,0.3271015238781334,1.762354944392377,0.4397883680889956,0.7374703048979724,0.5995136284768317,1.0784887704400719,0.10073608929019727,0.11814259778739325,0.12113427551157317,1.16972638528865,0.07002767219769153,0.10648209043638694,0.11407449283579266,1.4373739865855404
260,0.3269862905646866,0.32708681403013595,1.7615700050185876,0.4397883680889956,0.7363355662026364,0.5989175867783927,1.0782272897243694,0.10073608926412132,0.11806661524906589,0.12107025860041798,1.1692730185948599,0.07002767219769153,0.10635868571488159,0.11392471722435725,1.436833670923368
261,0.32697896215720385,0.32707970471383757,1.7607866767879694,0.4397883680889956,0.7352060230166894,0.5983255059960002,1.0779663909181785,0.10073608923824873,0.11799121861313396,0.1210066353715055,1.168820539880867,0.07002767219769153,0.10623647556279762,0.11377634899334156,1.4362944280879892
262,0.32697168170044805,0.32706311523889414,1.760004950359763,0.4397883680889956,0.7340816515411426,0.5977376534982144,1.0777060704211807,0.10073608921257707,0.11791640176824111,0.12094342552370747,1.1683689438965754,0.07002767219769153,0.10611544387548535,0.11362931229149235,1.43575625162168
263,0.32696444864300744,0.3270583134350962,1.7592248164827204,0.4397883680889956,0.732962428081565,0.5971536733645748,1.077446324669617,0.10073608918710406,0.11784215868652571,0.1208806364513851,1.1679182254633698,0.07002767219769153,0.10599557482018043,0.11348365403750772,1.4352191351281873
264,0.3269572624426875,0.32704109027515693,1.7584462659937252,0.4397883680889956,0.7318483290470773,0.596574000814362,1.077187150135767,0.10073608916182736,0.11776848342217597,0.12081824868445579,1.1674683794523548,0.07002767219769153,0.10587685283047152,0.1133394016140088,1.4346830722720274
265,0.3269501225664471,0.32703369955270617,1.7576692898167614,0.43978836808899546,0.7307393309493719,0.5959984671687512,1.0769285433274431,0.10073608913674473,0.11769537011001548,0.1207562705070271,1.1670194007426715,0.07002767219769152,0.10575926260089968,0.11319644886980061,1.434148056777523
266,0.32694302849009893,0.32702006639971043,1.7568938789615738,0.4397883680889956,0.729635410401757,0.5954264383042632,1.0766705007874857,0.10073608911185389,0.11762281296411849,0.12069469522980228,1.1665712843034624,0.07002767219769153,0.10564278908168603,0.11305481213949196,1.4336140824280132
267,0.3269359796982549,0.327012636635355,1.7561200245228796,0.4397883680889956,0.7285365441182228,0.5948586963534422,1.0764130190932735,0.10073608908715269,0.11755080627645409,0.1206335167003741,1.1661240251516345,0.07002767219769153,0.10552741747358417,0.11291443001367382,1.4330811430653394
268,0.3269289756839576,0.326998715258311,1.7553477176787666,0.4397883680889956,0.7274427089125346,0.5942945477154056,1.0761560948562388,0.10073608906263892,0.11747934441555828,0.12057273916095551,1.165677618331015,0.07002767219769153,0.10541313322285378,0.11277537432987395,1.4325492325886482
269,0.32692201594867226,0.3269990215582153,1.7545769496901509,0.4397883680889956,0.7263538816973466,0.5937343464558678,1.075899724721393,0.10073608903831052,0.11740842182523402,0.1205123214383077,1.1652320589323277,0.07002767219769152,0.10529992201635274,0.1126375708723005,1.4320183449539337
270,0.32691510000203444,0.32697853954364964,1.7538077118994007,0.4397883680889956,0.7252700394833388,0.5931779012365781,1.0756439053668587,0.10073608901416531,0.1173380330232776,0.12045231044758944,1.1647873420925867,0.07002767219769153,0.10518776977674374,0.11250099712230718,1.4314884741732652
271,0.3269082273616968,0.3269809551831302,1.7530399957290779,0.4397883680889956,0.7241911593783781,0.5926251501053883,1.0753886335034113,0.1007360889902012,0.11726817260023156,0.12039267521856951,1.1643434630144371,0.07002767219769153,0.10507666265781289,0.11236567314209935,1.4309596143141032
272,0.32690139755313097,0.32696007124743875,1.7522737926814838,0.4397883680889956,0.7231172185866994,0.592075808180933,1.075133905874029,0.10073608896641628,0.11719883521816304,0.12033343674181032,1.163900416925406,0.07002767219769153,0.10496658703989724,0.1122315512557111,1.4304317594983897
273,0.32689461010952725,0.32695756439372814,1.751509094336967,0.4397883680889956,0.7220481944081096,0.5915304313849478,1.0748797192534478,0.10073608894280844,0.11713001560946708,0.12027455523621347,1.1634581991172903,0.07002767219769153,0.10485752952541824,0.11209862765149657,1.429904903902167
274,0.3268878645715703,0.3269464694408138,1.7507458923536108,0.4397883680889956,0.7209840642372131,0.5909886622789734,1.0746260704477268,0.1007360889193757,0.11706170857569408,0.12021604748780591,1.1630168049058127,0.07002767219769153,0.10474947693451826,0.11196686900279619,1.4293790417544936
275,0.3268811604873386,0.32692839717178357,1.7499841784655026,0.4397883680889956,0.7199248055626568,0.5904504039859468,1.0743729562938216,0.10073608889611617,0.11699390898640133,0.12015790841516945,1.162576229650079,0.07002767219769153,0.10464241630079757,0.11183629419743996,1.428854167337218
276,0.32687449741212465,0.326918580980712,1.7492239444825697,0.4397883680889956,0.7188703959663987,0.5899156525605641,1.0741203736591596,0.1007360888730279,0.11692661177802752,0.12010012571558903,1.1621364687715166,0.07002767219769153,0.10453633486714908,0.1117068900961166,1.4283302749837257
277,0.3268678749083141,0.32690905003719506,1.748465182288751,0.4397883680889956,0.7178208131229923,0.589384302980838,1.073868319441231,0.10073608885010898,0.11685981195278995,0.1200427102329076,1.1616975176946978,0.07002767219769152,0.10443122008168834,0.11157864349187828,1.427807359079096
278,0.3268612925451865,0.32690036047555493,1.747707883841755,0.43978836808899546,0.716776034798896,0.5888565005931972,1.0736167905671792,0.10073608882735756,0.11679350457760379,0.11998566012827355,1.1612593719442246,0.07002767219769153,0.10432705959377617,0.11145152406349705,1.4272854140585591
279,0.32685474989882357,0.3268898478601905,1.7469520411719053,0.4397883680889956,0.7157360388517977,0.5883320896940885,1.0733657839934017,0.10073608880477182,0.11672768478302305,0.11992896574201149,1.1608220270467946,0.07002767219769153,0.10422384125013162,0.11132552313141607,1.4267644344075634
280,0.32684824655199596,0.3268806453433312,1.7461976463812008,0.43978836808899546,0.7147008032299605,0.587811234632649,1.0731152967051587,0.10073608878234995,0.11666234776220251,0.11987262121855013,1.1603854785506753,0.07002767219769153,0.10412155309103288,0.11120062749498195,1.4262444146607616
281,0.32684178209396764,0.3268869780989085,1.745444691642327,0.4397883680889956,0.7136703059715876,0.5872935267762524,1.0728653257161824,0.10073608876009013,0.11659748876988035,0.11981661915145221,1.1599497221208848,0.07002767219769153,0.10402018334660382,0.11107679763228649,1.4257253494015716
282,0.32683535612038234,0.3268710579257284,1.7446931691980347,0.4397883680889956,0.7126445252042044,0.586778765496754,1.072615868068303,0.10073608873799067,0.11653310312138071,0.11976094528925449,1.159514753347335,0.07002767219769153,0.10391972043318402,0.11095406990562147,1.4252072332615606
283,0.32682896823315993,0.32685246913708227,1.7439430713598947,0.4397883680889956,0.7116234391440585,0.5862674016281347,1.0723669208310704,0.10073608871604979,0.11646918619163614,0.11970563172726476,1.1590805679734353,0.07002767219769153,0.10382015294978016,0.11083236721504947,1.424690060919684
284,0.326822618040347,0.3268442237147693,1.7431943905080665,0.4397883680889956,0.7106070260955392,0.5857595195884502,1.072118481101389,0.10073608869426579,0.11640573341422897,0.11965064554460103,1.158647161705134,0.07002767219769153,0.10372146967459638,0.11071169639476475,1.424173827101975
285,0.3268163051560487,0.32683945059287317,1.7424471190894946,0.4397883680889956,0.7095952644506116,0.5852547575871442,1.0718705460031581,0.10073608867263696,0.11634274028045176,0.11959600756305913,1.158214530324372,0.07002767219769153,0.10362365956164218,0.11059205566852609,1.4236585265807107
286,0.3268100292001994,0.3268252471472639,1.7417012496182365,0.4397883680889956,0.7085881326882704,0.5847532250680334,1.0716231126869136,0.10073608865116172,0.11628020233838561,0.11954169887079764,1.1577826696319216,0.07002767219769153,0.10352671173741537,0.11047345969822259,1.42314415417402
287,0.32680378979857383,0.32681761125252184,1.74095677467362,0.4397883680889956,0.7075856093740079,0.5842546124815591,1.0713761783294788,0.10073608862983836,0.11621811519199683,0.11948771199744544,1.1573515754843982,0.07002767219769153,0.10343061549765821,0.11035587988335932,1.422630704745293
288,0.32679758658259994,0.32680774710502075,1.7402136869001308,0.4397883680889956,0.7065876731592995,0.5837591812254901,1.0711297401336255,0.10073608860866531,0.11615647450025078,0.11943406191136552,1.1569212437380327,0.07002767219769153,0.10333536030418525,0.11023930268336318,1.4221181732024137
289,0.326791419189247,0.326799339174565,1.7394719790063498,0.4397883680889956,0.7055943027811045,0.5832668132262024,1.070883795327729,0.10073608858764098,0.11609527597624297,0.11938072778353845,1.1564916703225512,0.07002767219769153,0.10324093578178072,0.11012368639344872,1.4216065544976693
290,0.3267852872609394,0.3267917605982183,1.738731643764081,0.4397883680889956,0.7046054770613831,0.582777576862803,1.0706383411654437,0.10073608856676375,0.1160345153863468,0.11932771614837676,1.1560628511850222,0.07002767219769153,0.1031473317151637,0.11000910131595262,1.421095843626743
291,0.32677919044547243,0.3267842022020742,1.737992674007851,0.4397883680889956,0.7036211749066277,0.5822912291389086,1.07039337492537,0.10073608854603215,0.11597418854937755,0.11927500995900905,1.1556347823444535,0.07002767219769153,0.10305453804601979,0.10989545197562431,1.420586035628662
292,0.32677312839582984,0.32677486241248166,1.7372550626339895,0.4397883680889956,0.7026413753074084,0.5818077371119872,1.070148893910736,0.1007360885254446,0.11591429133577248,0.11922261802953324,1.1552074597818194,0.07002767219769153,0.10296254487009698,0.10978275246306081,1.4200771255846898
293,0.32676710077019755,0.3267642373006531,1.7365188025998257,0.4397883680889956,0.701666057337935,0.5813273708979425,1.0699048954490795,0.10073608850499965,0.11585481966678651,0.11917054315920776,1.1547808795855992,0.07002767219769153,0.10287134243436463,0.10967099137722497,1.4195691086184703
294,0.32676110723175056,0.32676469019588944,1.7357838869231605,0.43978836808899546,0.700695200155631,0.5808499193594109,1.0696613768919394,0.10073608848469578,0.1157957695137029,0.11911877717157508,1.1543550378419685,0.07002767219769153,0.10278092113423389,0.10956017458335227,1.419061979895025
295,0.32675514744862305,0.3267471888769565,1.735050308681541,0.4397883680889956,0.6997287830007217,0.5803754299908043,1.0694183356145468,0.10073608846453158,0.1157371368970593,0.1190673269363882,1.153929930653079,0.07002767219769153,0.10269127151083789,0.10945026972041494,1.4185557346204476
296,0.32674922109383087,0.32674092912480757,1.734318061011066,0.4397883680889956,0.6987667851958367,0.579903672785386,1.0691757690155257,0.1007360884445055,0.11567891788588791,0.11901618330054899,1.1535055542082693,0.07002767219769153,0.1026023842483702,0.10934127324426031,1.4180503680414878
297,0.32674332784509613,0.32673200302393385,1.7335871371064955,0.4397883680889956,0.6978091861456241,0.579434898071524,1.0689336745165958,0.10073608842461623,0.11562110859697027,0.11896533139820853,1.1530819046938583,0.07002767219769153,0.10251425017148051,0.10923314896337818,1.4175458754450638
298,0.32673746738484327,0.3267315079301706,1.7328575302199383,0.4397883680889956,0.6968559653363785,0.578968821712699,1.068692049562283,0.10073608840486233,0.11556370519410564,0.11891478667616495,1.1526589783288346,0.07002767219769153,0.10242686024272549,0.10912594190549518,1.417042252157614
299,0.3267316394000725,0.3267144188445405,1.7321292336604643,0.4397883680889956,0.6959071023356789,0.5785053253897631,1.0684508916196294,0.10073608838524245,0.1155067038873934,0.11886452547956577,1.152236771364473,0.07002767219769153,0.10234020556007428,0.10901960226727135,1.4165394935448434
300,0.3267258435822583,0.3267088749508368,1.731402240793242,0.43978836808899546,0.6949625767920429,0.5780446846369106,1.0682101981779129,0.10073608836575516,0.1154501009325285,0.11881458170851751,1.15181528008395,0.07002767219769153,0.10225427735446631,0.10891417591865861,1.416037595011144
301,0.32672007962730626,0.32669779435418156,1.7306765450391475,0.4397883680889956,0.6940223684345872,0.5775867386239772,1.0679699667483715,0.10073608834639915,0.11539389263011009,0.11876491751950707,1.151394500836812,0.07002767219769153,0.1021690669874213,0.10880957909905684,1.415536551999154
302,0.326714347235448,0.32669166258499627,1.729952139873874,0.4397883680889956,0.6930864570727044,0.5771314960130557,1.0677301948639244,0.10073608832717311,0.11533807532496287,0.11871553730851868,1.1509744299511286,0.07002767219769153,0.10208456594869904,0.10870581582419256,1.415036359989422
303,0.3267086461111508,0.3266827624111419,1.7292290188273507,0.4397883680889956,0.6921548225957462,0.5766789147023226,1.0674908800789098,0.1007360883080757,0.11528264540547088,0.11866645151345022,1.1505550638206123,0.07002767219769153,0.10200076585400872,0.10860292221126161,1.4145370144998441
304,0.32670297596303594,0.32667516402318536,1.7285071754834052,0.4397883680889956,0.691227444972721,0.5762289812702126,1.0672520199688158,0.10073608828910567,0.11522759930292355,0.11861763703370304,1.1501363988347497,0.07002767219769153,0.10191765844276597,0.10850084576435486,1.414038511085314
305,0.3266973365038553,0.3266680246101137,1.727786603478567,0.43978836808899546,0.6903043042519992,0.5757817270974788,1.0670136121300193,0.10073608827026172,0.11517293349087386,0.11856910346850151,1.1497184314647444,0.07002767219769153,0.1018352355758966,0.10839962819049206,1.4135408453372005
306,0.3266917274503312,0.32666045194391014,1.7270672965020404,0.4397883680889956,0.6893853805610297,0.575336962845938,1.0667756541795357,0.1007360882515426,0.11511864448450786,0.11852084714079864,1.149301158176875,0.07002767219769153,0.10175348923368642,0.10829920203552029,1.41304401288319
307,0.3266861485231695,0.32665386483793946,1.72634924829465,0.43978836808899546,0.6884706541060656,0.5748946503531558,1.066538143754757,0.10073608823294704,0.11506472884002596,0.11847288062054073,1.1488845754498755,0.07002767219769152,0.10167241151367515,0.1081995474683445,1.4125480093865006
308,0.3266805994469066,0.3266439624441166,1.7256324526487037,0.4397883680889956,0.6875601051718992,0.5744552898237293,1.066301078513212,0.10073608821447386,0.11501118315403516,0.11842517383550835,1.1484686798256096,0.07002767219769153,0.1015919946285941,0.10810071639069728,1.4120528305456943
309,0.32667507994989975,0.32663816846393084,1.724916903407009,0.4397883680889956,0.6866537141216061,0.574018212847051,1.0660644561323172,0.10073608819612181,0.11495800406295241,0.11837775660057667,1.1480534678743897,0.07002767219769152,0.10151223090434641,0.10800264458102045,1.4115584720943748
310,0.3266695897642342,0.3266286639757113,1.7242025944624122,0.4397883680889956,0.6857514613962973,0.5735835173213407,1.0658282743091365,0.10073608817788975,0.11490518824241866,0.11833058534136956,1.1476389361779022,0.07002767219769153,0.1014331127780286,0.10790533893169946,1.4110649298005222
311,0.32666412862566374,0.3266214744188989,1.7234895197573776,0.4397883680889956,0.6848533275148816,0.5731513656707434,1.0655925307601448,0.10073608815977647,0.1148527324067234,0.11828370993631047,1.147225081329257,0.07002767219769153,0.10135463279599273,0.1078088055630711,1.4105721994663334
312,0.32665869627350863,0.3266150399313626,1.7227776732833502,0.4397883680889956,0.6839592930738326,0.5727216020183324,1.065357223220996,0.10073608814178081,0.11480063330823949,0.11823708726832279,1.1468118999994041,0.07002767219769153,0.1012767836119481,0.10771303113243623,1.4100802769277871
313,0.32665329245064684,0.32661066507421865,1.7220670490799672,0.4397883680889956,0.6830693387469673,0.5722942667856694,1.0651223494462905,0.10073608812390165,0.11474888773686796,0.11819072683931016,1.1463993888531308,0.07002767219769153,0.10119955798510158,0.1076180196280351,1.409589158054255
314,0.3266479169034222,0.3265992667228948,1.7213576412350535,0.4397883680889956,0.6821834452852293,0.5718693583418716,1.0648879072093511,0.10073608810613782,0.11469749251949292,0.11814463175374063,1.1459875445823802,0.07002767219769153,0.10112294877833565,0.10752372523227778,1.409098838747973
315,0.3266425693815787,0.32659282054023137,1.7206494438835012,0.4397883680889956,0.6813015935164808,0.5714468563680994,1.0646538943019974,0.10073608808848823,0.11464644451944578,0.11809879684856082,1.1455763639059298,0.07002767219769153,0.10104694895642333,0.10743016497243775,1.4086093149441274
316,0.3266372496381964,0.3265854805207818,1.719942451207167,0.4397883680889956,0.6804237643452993,0.5710265601191715,1.0644203085343318,0.10073608807095179,0.11459574063597913,0.1180532254917871,1.1451658435691137,0.07002767219769153,0.10097155158427912,0.10733733912184013,1.4081205826098284
317,0.32663195742967277,0.3265899652627111,1.7192366574341729,0.4397883680889956,0.6795499387527844,0.5706088678127417,1.064187147734519,0.10073608805352738,0.11454537780374993,0.11800790921080302,1.1447559803759877,0.07002767219769153,0.10089674982524512,0.10724522981444189,1.4076326377444253
318,0.3266266925155893,0.32657001026515525,1.718532056838345,0.4397883680889956,0.6786800977963667,0.5701933085872503,1.0639544097485734,0.10073608803621394,0.1144953529923115,0.1179628502535845,1.1443467711074946,0.07002767219769152,0.10082253693941136,0.10715383431747692,1.407145476378642
319,0.32662145465873427,0.3265703379901375,1.7178286437388903,0.4397883680889956,0.6778142226096266,0.5697800331359685,1.0637220924401505,0.1007360880190104,0.11444566320561465,0.11791803063599511,1.143938212586633,0.07002767219769153,0.10074890628196989,0.10706311977992573,1.4066590945746789
320,0.32661624362499553,0.32656032522927503,1.7171264124997268,0.43978836808899546,0.6769522944021152,0.5693689868466736,1.0634901936903431,0.10073608800191576,0.11439630548151732,0.11787346578884822,1.1435303016617846,0.07002767219769153,0.10067585130160157,0.10697310492462332,1.4061734884253414
321,0.3266110591833371,0.32655438299178663,1.7164253575291037,0.4397883680889956,0.6760942944591835,0.5689602490300563,1.0632587113974743,0.1007360879849289,0.11434727689130286,0.1178291561566188,1.1431230352383739,0.07002767219769153,0.10060336553889497,0.10688380377884976,1.4056886540543092
322,0.3266059011056922,0.3265417469971177,1.7157254732789524,0.4397883680889956,0.6752402041418147,0.5685538537085445,1.0630276434768988,0.10073608796804889,0.11429857453920653,0.11778508000883006,1.1427164101984169,0.07002767219769153,0.10053144262479641,0.10679515695604312,1.4052045876151817
323,0.3266007691669877,0.32653490051407874,1.715026754244784,0.4397883680889956,0.6743900048864638,0.5681494393524145,1.0627969878608077,0.1007360879512747,0.11425019556195032,0.11774124204453026,1.1423104234804176,0.07002767219769152,0.10046007627909094,0.10670718701127876,1.404721285291868
324,0.32659566314505295,0.3265362055023784,1.71432919496475,0.4397883680889956,0.6735436782048986,0.5677472088548796,1.062566742498029,0.10073608793460527,0.11420213712828552,0.11769765268392243,1.1419050720311519,0.07002767219769153,0.10038926030891289,0.10661987774105791,1.4042387432974595
325,0.32659058282053705,0.32652327149397575,1.7136327900193822,0.4397883680889956,0.6727012056840471,0.5673473648809528,1.062336905353844,0.10073608791803969,0.11415439643854343,0.1176543038669255,1.1415003528214178,0.07002767219769153,0.1003189886072858,0.10653324331798705,1.4037569578746156
326,0.3265855279769378,0.32651838158498697,1.7129375340314292,0.4397883680889956,0.6718625689858503,0.566949633369718,1.0621074744097907,0.10073608790157697,0.11410697072419358,0.11761119014910827,1.1410962628457888,0.07002767219769152,0.10024925515169109,0.10644726402416552,1.403275925294845
327,0.3265804984004939,0.3265079534296452,1.7122434216647842,0.43978836808899546,0.6710277498471152,0.5665541107705192,1.061878447663485,0.10073608788521614,0.1140598572474095,0.11756830516764291,1.140692799137906,0.07002767219769153,0.10018005400266432,0.10636191526629168,1.402795641858302
328,0.32657549388013674,0.32650216898435047,1.7115504476246883,0.4397883680889956,0.6701967300793745,0.5661606615017815,1.0616498231284333,0.10073608786895627,0.11401305330064183,0.11752566256178408,1.1402899587389146,0.07002767219769153,0.10011137930241912,0.10627719298188677,1.4023161038935406
329,0.3265705142074775,0.3264949215462198,1.7108586066567781,0.43978836808899546,0.6693694915687489,0.5657692422619792,1.0614215988338551,0.10073608785279646,0.11396655620619876,0.11748323629562996,1.139887738712964,0.07002767219769153,0.10004322527349757,0.10619310534023504,1.4018373077572022
330,0.3265655591767405,0.32648855376688307,1.710167893546897,0.4397883680889956,0.6685460162758121,0.5653799504403124,1.0611937728245027,0.1007360878367357,0.11392036331583354,0.11744106234229758,1.1394861361623319,0.07002767219769153,0.09997558621744691,0.10610962201924176,1.4013592498335665
331,0.3265606285847445,0.3264819700122905,1.709478303120731,0.4397883680889956,0.6677262862354586,0.5649926908530659,1.0609663431604892,0.10073608782077312,0.11387447201033872,0.11739910329163074,1.1390851481809614,0.07002767219769153,0.09990845651352143,0.10602678956830225,1.4008819265344836
332,0.32655572223079965,0.32647767468522737,1.708789830243305,0.4397883680889956,0.6669102835567755,0.5646075287281299,1.0607393079171137,0.10073608780490785,0.11382887969914761,0.11735737169840786,1.1386847719310298,0.07002767219769153,0.09984183061740975,0.10594456199134625,1.4004053342990201
333,0.3265508399167457,0.3264691454137931,1.7081024698183678,0.43978836808899546,0.6660979904229154,0.5642241542084175,1.0605126651846928,0.10073608778913895,0.11378358381994196,0.11731586147105771,1.1382850045507407,0.07002767219769153,0.09977570305998634,0.10586291211112843,1.3999294695930629
334,0.3265459814468451,0.32646573564032055,1.7074162167885016,0.4397883680889956,0.6652893890909719,0.5638428266814884,1.0602864130683929,0.1007360877734656,0.11373858183826653,0.11727458511713615,1.137885843230569,0.07002767219769153,0.09971006844608678,0.10578186863854927,1.399454328909084
335,0.3265411466277738,0.3264608667964987,1.7067310661341402,0.4397883680889956,0.664484461891858,0.5634635174770606,1.0600605496880648,0.10073608775788688,0.11369387124714977,0.1172335332899899,1.1374872851522306,0.07002767219769153,0.09964492145330649,0.10570143017236538,1.3989799087659818
336,0.3265363352685589,0.3264530139952808,1.7060470128734215,0.4397883680889956,0.6636831912301847,0.5630860580284772,1.0598350731780812,0.10073608774240198,0.11364944956673123,0.11719269442196077,1.1370893275639917,0.07002767219769152,0.09958025683082242,0.10562155849537272,1.3985062057088196
337,0.32653154718060085,0.32644359207519186,1.705364052061838,0.4397883680889956,0.6628855595841441,0.5627107086405115,1.0596099816871765,0.10073608772700998,0.11360531434389451,0.11715207688386504,1.1366919676899836,0.07002767219769153,0.09951606939823693,0.10554225732770128,1.3980332163082156
338,0.32652678217754605,0.326437786952677,1.704682178791989,0.4397883680889956,0.6620915495053901,0.5623373442502144,1.0593852733782905,0.10073608771171012,0.11356146315190689,0.1171116682039226,1.1362952028052067,0.07002767219769153,0.09945235404444357,0.10546352745664166,1.3975609371605162
339,0.3265220400752919,0.32644203526310517,1.704001388192743,0.4397883680889956,0.6613011436189239,0.5619660140470831,1.059160946428408,0.10073608769650155,0.11351789359006435,0.11707147374003361,1.1358990301903136,0.07002767219769153,0.09938910572651417,0.10538537281526289,1.397089364887299
340,0.3265173206919823,0.32642888266286735,1.7033216754292868,0.4397883680889956,0.6605143246229788,0.5615964655079401,1.058936999028412,0.10073608768138341,0.1134746032833428,0.11703150092539832,1.1355034471464236,0.07002767219769153,0.09932631946860712,0.10530778818180069,1.3966184961352905
341,0.3265126238479003,0.32642789867134286,1.7026430357023936,0.4397883680889956,0.6597310752889061,0.5612288316889812,1.0587134293829268,0.10073608766635496,0.11343158988205483,0.11699173278144077,1.1351084509949212,0.07002767219769153,0.09926399036089581,0.10523077124349092,1.3961483275756812
342,0.32650794936551625,0.326413721849527,1.7019654642487307,0.4397883680889956,0.6589513784610628,0.5608630986019324,1.0584902357101704,0.10073608765141534,0.11338885106151197,0.11695216938908065,1.1347140391064527,0.07002767219769153,0.09920211355851719,0.1051542733324694,1.3956788559044775
343,0.326503297069365,0.32641352413354535,1.7012889563395477,0.4397883680889956,0.6581752170566976,0.560499239533184,1.05826741624181,0.10073608763656382,0.11334638452169266,0.11691281812094494,1.1343202088128397,0.07002767219769153,0.09914068428054017,0.10507835057714929,1.3952100778418268
344,0.3264986667860985,0.32640288083542657,1.7006135072808621,0.4397883680889956,0.6574025740658404,0.5601370501521344,1.0580449692228133,0.10073608762179959,0.11330418798691537,0.11687366598085466,1.133926957509485,0.07002767219769153,0.09907969780895279,0.10500296261096258,1.3947419901319411
345,0.32649405834436346,0.32639537302893934,1.6999391124133905,0.4397883680889956,0.6566334325511893,0.5597769053206765,1.0578228929113074,0.10073608760712187,0.11326225920551715,0.11683472164557161,1.1335342826109858,0.07002767219769153,0.09901914948766856,0.10492809093437074,1.3942745895427873
346,0.3264894715748627,0.3263906118206175,1.699265767111531,0.4397883680889956,0.6558677756479999,0.5594186137639862,1.0576011855784393,0.10073608759252993,0.11322059594953728,0.11679598794801706,1.133142181522207,0.07002767219769153,0.09895903472155089,0.10485375855770944,1.393807872865916
347,0.3264849063102454,0.3263838772696574,1.698593466783356,0.4397883680889956,0.6551055865639728,0.5590619156695973,1.057379845508233,0.10073608757802299,0.11317919601440599,0.11675745770000018,1.1327506517102195,0.07002767219769153,0.09889934897545564,0.10477994012259548,1.393341836916191
348,0.326480362385102,0.3263775157957143,1.697922206870371,0.4397883680889956,0.6543468485791416,0.5587071234047896,1.0571588709974578,0.10073608756360034,0.11313805721863818,0.11671911074250024,1.1323596906034703,0.07002767219769153,0.09884008777329134,0.10470663432471691,1.3928764785314816
349,0.32647583963596377,0.326372215996234,1.6972519828470496,0.4397883680889956,0.6535915450457618,0.5583540675071059,1.0569382603554884,0.10073608754926122,0.11309717740353213,0.11668097255835017,1.1319692957204905,0.07002767219769152,0.0987812466970964,0.10463385842097325,1.3924117945726988
